dataset,config_id,k_shot,seed,stage,class_index,class_name,f1
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,35,sea_ice,0.9619047619047619
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,36,ship,0.8648648648648649
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,37,snowberg,0.9339622641509434
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,38,sparse_residential,0.831858407079646
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,39,stadium,0.8727272727272727
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,40,storage_tank,0.8846153846153846
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,41,tennis_court,0.6528497409326425
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,42,terrace,0.9032258064516129
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,43,thermal_power_station,0.8
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage1,44,wetland,0.8878048780487805
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,0,airplane,0.9714285714285714
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,1,airport,0.9383886255924171
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,2,baseball_diamond,0.9813084112149533
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,3,basketball_court,0.927536231884058
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,4,beach,0.9809523809523809
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,5,bridge,0.9607843137254902
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,6,chaparral,0.9904761904761905
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,7,church,0.8310502283105022
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,8,circular_farmland,0.9952153110047847
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,9,cloud,1.0
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,10,commercial_area,0.8952380952380953
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,11,dense_residential,0.900990099009901
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,12,desert,0.9333333333333333
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,13,forest,0.966824644549763
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,14,freeway,0.9528301886792453
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,15,golf_course,0.9711538461538461
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,16,ground_track_field,0.985781990521327
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,17,harbor,0.9856459330143541
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,18,industrial_area,0.8952380952380953
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,19,intersection,0.9629629629629629
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,20,island,0.9811320754716981
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,21,lake,0.9532710280373832
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,22,meadow,0.9523809523809523
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,23,medium_residential,0.8878504672897196
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,24,mobile_home_park,0.9488372093023256
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,25,mountain,0.9339622641509434
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,26,overpass,0.9423076923076923
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,27,palace,0.8133971291866029
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,28,parking_lot,0.9665071770334929
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,29,railway,0.8932038834951457
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,30,railway_station,0.9056603773584906
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,31,rectangular_farmland,0.9383886255924171
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,32,river,0.957345971563981
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,33,roundabout,0.9565217391304348
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,34,runway,0.9615384615384616
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,35,sea_ice,0.9855072463768116
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,36,ship,0.966824644549763
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,37,snowberg,0.9809523809523809
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,38,sparse_residential,0.9302325581395349
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,39,stadium,0.9758454106280193
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,40,storage_tank,0.9716981132075472
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,41,tennis_court,0.9371980676328503
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,42,terrace,0.9523809523809523
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,43,thermal_power_station,0.9320388349514563
resisc45,swin_b_satlas-rgb_rgb3,full,42,stage2,44,wetland,0.9411764705882353
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,0,airplane,0.8504672897196262
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,1,airport,0.8137254901960784
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,2,baseball_diamond,0.8061224489795918
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,3,basketball_court,0.631578947368421
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,4,beach,0.9238095238095239
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,5,bridge,0.8888888888888888
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,6,chaparral,0.966824644549763
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,7,church,0.6571428571428571
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,8,circular_farmland,0.966183574879227
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,9,cloud,0.9760765550239234
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,10,commercial_area,0.7945205479452054
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,11,dense_residential,0.819047619047619
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,12,desert,0.9073170731707317
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,13,forest,0.9488372093023256
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,14,freeway,0.7715736040609137
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,15,golf_course,0.9178743961352657
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,16,ground_track_field,0.8962264150943396
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,17,harbor,0.909952606635071
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,18,industrial_area,0.7804878048780488
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,19,intersection,0.8038277511961722
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,20,island,0.9577464788732394
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,21,lake,0.8858447488584474
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,22,meadow,0.909952606635071
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,23,medium_residential,0.75
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,24,mobile_home_park,0.896551724137931
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,25,mountain,0.8878504672897196
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,26,overpass,0.8436018957345972
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,27,palace,0.5904761904761905
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,28,parking_lot,0.8504672897196262
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,29,railway,0.782608695652174
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,30,railway_station,0.7488584474885844
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,31,rectangular_farmland,0.867579908675799
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,32,river,0.8516746411483254
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,33,roundabout,0.7884615384615384
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,34,runway,0.8823529411764706
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,35,sea_ice,0.9714285714285714
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,36,ship,0.8744186046511628
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,37,snowberg,0.9351851851851852
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,38,sparse_residential,0.8545454545454545
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,39,stadium,0.8803827751196173
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,40,storage_tank,0.8811881188118812
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,41,tennis_court,0.6467661691542289
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,42,terrace,0.9041095890410958
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,43,thermal_power_station,0.7570093457943925
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage1,44,wetland,0.8645833333333334
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,0,airplane,0.966824644549763
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,1,airport,0.9365853658536586
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,2,baseball_diamond,0.985781990521327
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,3,basketball_court,0.9186602870813397
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,4,beach,0.9809523809523809
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,5,bridge,0.9560975609756097
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,6,chaparral,0.9859154929577465
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,7,church,0.8465116279069768
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,8,circular_farmland,0.9952153110047847
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,9,cloud,1.0
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,10,commercial_area,0.9116279069767442
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,11,dense_residential,0.912621359223301
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,12,desert,0.9353233830845771
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,13,forest,0.966824644549763
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,14,freeway,0.909952606635071
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,15,golf_course,0.9859154929577465
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,16,ground_track_field,0.9904761904761905
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,17,harbor,1.0
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,18,industrial_area,0.897196261682243
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,19,intersection,0.9719626168224299
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,20,island,0.9671361502347418
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,21,lake,0.9439252336448598
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,22,meadow,0.9556650246305419
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,23,medium_residential,0.8888888888888888
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,24,mobile_home_park,0.9716981132075472
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,25,mountain,0.9528301886792453
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,26,overpass,0.9289099526066351
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,27,palace,0.8285714285714286
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,28,parking_lot,0.9760765550239234
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,29,railway,0.9073170731707317
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,30,railway_station,0.9245283018867925
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,31,rectangular_farmland,0.9478672985781991
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,32,river,0.9519230769230769
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,33,roundabout,0.9714285714285714
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,34,runway,0.9523809523809523
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,35,sea_ice,0.9855072463768116
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,36,ship,0.9577464788732394
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,37,snowberg,0.9671361502347418
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,38,sparse_residential,0.9289099526066351
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,39,stadium,0.9904761904761905
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,40,storage_tank,0.9760765550239234
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,41,tennis_court,0.9320388349514563
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,42,terrace,0.9626168224299065
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,43,thermal_power_station,0.9560975609756097
resisc45,swin_b_satlas-rgb_rgb3,full,123,stage2,44,wetland,0.9359605911330049
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,0,airplane,0.8899521531100478
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,1,airport,0.784688995215311
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,2,baseball_diamond,0.8177339901477833
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,3,basketball_court,0.6310679611650486
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,4,beach,0.9326923076923077
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,5,bridge,0.8682926829268293
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,6,chaparral,0.9714285714285714
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,7,church,0.6232558139534884
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,8,circular_farmland,0.9428571428571428
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,9,cloud,0.9665071770334929
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,10,commercial_area,0.8018018018018018
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,11,dense_residential,0.8076923076923077
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,12,desert,0.912621359223301
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,13,forest,0.9439252336448598
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,14,freeway,0.782608695652174
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,15,golf_course,0.8952380952380953
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,16,ground_track_field,0.9038461538461539
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,17,harbor,0.9150943396226415
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,18,industrial_area,0.7684729064039408
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,19,intersection,0.8097560975609757
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,20,island,0.9483568075117371
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,21,lake,0.9023255813953488
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,22,meadow,0.912621359223301
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,23,medium_residential,0.7373271889400922
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,24,mobile_home_park,0.8975609756097561
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,25,mountain,0.8837209302325582
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,26,overpass,0.8666666666666667
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,27,palace,0.6103286384976526
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,28,parking_lot,0.8584474885844748
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,29,railway,0.7980295566502463
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,30,railway_station,0.7407407407407407
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,31,rectangular_farmland,0.8744186046511628
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,32,river,0.8405797101449275
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,33,roundabout,0.8341708542713567
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,34,runway,0.8768472906403941
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,35,sea_ice,0.9665071770334929
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,36,ship,0.8430493273542601
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,37,snowberg,0.9389671361502347
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,38,sparse_residential,0.8288288288288288
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,39,stadium,0.8584905660377359
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,40,storage_tank,0.8780487804878049
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,41,tennis_court,0.6666666666666666
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,42,terrace,0.8899082568807339
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,43,thermal_power_station,0.819047619047619
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage1,44,wetland,0.8712871287128713
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,0,airplane,0.9622641509433962
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,1,airport,0.9468599033816425
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,2,baseball_diamond,0.9765258215962441
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,3,basketball_court,0.9371980676328503
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,4,beach,0.9711538461538461
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,5,bridge,0.9504950495049505
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,6,chaparral,0.985781990521327
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,7,church,0.8288288288288288
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,8,circular_farmland,0.9952153110047847
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,9,cloud,0.995260663507109
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,10,commercial_area,0.9023255813953488
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,11,dense_residential,0.9170731707317074
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,12,desert,0.9514563106796117
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,13,forest,0.9714285714285714
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,14,freeway,0.9488372093023256
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,15,golf_course,0.9855072463768116
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,16,ground_track_field,0.9765258215962441
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,17,harbor,0.9859154929577465
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,18,industrial_area,0.909952606635071
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,19,intersection,0.9532710280373832
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,20,island,0.9716981132075472
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,21,lake,0.9315068493150684
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,22,meadow,0.9473684210526315
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,23,medium_residential,0.9004739336492891
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,24,mobile_home_park,0.9577464788732394
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,25,mountain,0.9433962264150944
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,26,overpass,0.9514563106796117
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,27,palace,0.7980769230769231
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,28,parking_lot,0.9760765550239234
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,29,railway,0.9029126213592233
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,30,railway_station,0.9186602870813397
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,31,rectangular_farmland,0.957345971563981
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,32,river,0.9619047619047619
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,33,roundabout,0.9760765550239234
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,34,runway,0.9569377990430622
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,35,sea_ice,0.9760765550239234
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,36,ship,0.9611650485436893
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,37,snowberg,0.9711538461538461
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,38,sparse_residential,0.9483568075117371
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,39,stadium,0.9760765550239234
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,40,storage_tank,0.9905660377358491
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,41,tennis_court,0.9339622641509434
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,42,terrace,0.957345971563981
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,43,thermal_power_station,0.9359605911330049
resisc45,swin_b_satlas-rgb_rgb3,full,2024,stage2,44,wetland,0.9261083743842364
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,0,airplane,0.8666666666666667
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,1,airport,0.801980198019802
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,2,baseball_diamond,0.8140703517587939
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,3,basketball_court,0.6502463054187192
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,4,beach,0.9134615384615384
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,5,bridge,0.883495145631068
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,6,chaparral,0.9615384615384616
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,7,church,0.660377358490566
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,8,circular_farmland,0.9473684210526315
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,9,cloud,0.9758454106280193
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,10,commercial_area,0.7981220657276995
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,11,dense_residential,0.8151658767772512
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,12,desert,0.8899521531100478
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,13,forest,0.9395348837209302
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,14,freeway,0.7643979057591623
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,15,golf_course,0.8909090909090909
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,16,ground_track_field,0.9014084507042254
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,17,harbor,0.9047619047619048
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,18,industrial_area,0.7941176470588235
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,19,intersection,0.7980769230769231
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,20,island,0.9577464788732394
resisc45,swin_b_satlas-rgb_rgb3,full,7,stage1,21,lake,0.9223300970873787
